SalePrice,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
143000,1168,678,0,3,1Fam,TA,Mn,196,0,Rec,Unf,0,0,TA,844,Y,Artery,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,GdWo,Gd,1,CBlock,2,Typ,315,1,TA,Unf,TA,Attchd,1949,1846,0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,10496,Inside,78,Reg,0,50,RL,320,BrkFace,,0,1,NAmes,0,6,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1040,AllPub,0,1949,1950,2007
143000,1328,0,0,3,1Fam,TA,No,569,81,ALQ,Rec,1,0,TA,678,Y,Feedr,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,Gd,2,CBlock,1,Typ,528,2,TA,Unf,TA,Attchd,1963,1328,1,GasA,TA,1Story,1,TA,Lvl,Gtl,9790,Inside,,Reg,0,20,RL,451,BrkFace,,0,6,NWAmes,26,5,6,Y,0,CompShg,Hip,Normal,WD,0,Pave,6,1328,AllPub,0,1963,1963,2010
142953,1120,1120,0,6,Duplex,,,0,0,,,0,0,,0,Y,Feedr,Norm,SBrkr,0,TA,TA,Plywood,Plywood,,,0,Slab,2,Typ,528,2,TA,Unf,TA,Detchd,1979,2240,0,GasA,TA,2Story,2,TA,Lvl,Gtl,7018,Inside,64,Reg,0,90,RL,0,None,,0,6,SawyerW,0,5,5,Y,0,CompShg,Gable,Alloca,WD,0,Pave,12,0,AllPub,154,1979,1979,2009
142600,1728,0,0,6,Duplex,TA,No,231,0,LwQ,Unf,0,0,TA,1497,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,2,Typ,576,2,TA,Unf,TA,Detchd,1987,1728,0,GasA,TA,1Story,2,TA,Lvl,Gtl,13101,Inside,74,IR1,0,90,RL,108,BrkFace,,0,11,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,10,1728,AllPub,0,1965,1965,2008
142500,1003,0,0,3,1Fam,TA,Av,819,0,GLQ,Unf,1,0,TA,184,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdPrv,,0,CBlock,1,Typ,588,2,TA,Unf,TA,Detchd,1984,1003,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,7937,CulDSac,37,IR1,0,80,RL,0,None,,0,3,Mitchel,0,6,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1003,AllPub,120,1984,1984,2006
142500,894,0,0,3,1Fam,TA,No,762,0,ALQ,Unf,1,0,TA,102,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,MnPrv,Fa,1,CBlock,1,Typ,440,2,TA,Unf,TA,Attchd,1974,894,0,GasA,TA,1Story,1,TA,Lvl,Gtl,13350,Inside,100,IR1,0,20,RL,0,None,,0,6,Sawyer,0,5,5,Y,0,CompShg,Hip,Normal,WD,0,Pave,5,864,AllPub,241,1974,1974,2006
142500,1141,0,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1141,Y,RRAe,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,1,Typ,484,2,TA,Unf,TA,Detchd,2005,1141,1,GasA,Ex,1Story,1,TA,Lvl,Gtl,13072,Inside,63,Reg,0,20,RL,0,None,,0,3,SawyerW,0,5,6,Y,0,CompShg,Gable,Abnorml,WD,0,Pave,6,1141,AllPub,0,2005,2005,2006
142125,1078,0,0,2,1Fam,TA,Mn,49,1029,GLQ,Rec,1,0,TA,0,Y,Norm,Norm,FuseA,112,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,240,1,TA,Unf,TA,Attchd,1950,1078,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,9717,Inside,68,Reg,0,20,RL,0,None,,0,4,NAmes,0,6,5,Y,0,CompShg,Hip,Normal,WD,0,Pave,5,1078,AllPub,366,1950,1996,2010
142000,1056,0,0,3,1Fam,TA,No,775,0,BLQ,Unf,1,0,TA,281,Y,Norm,Norm,SBrkr,184,TA,TA,VinylSd,VinylSd,,Fa,1,CBlock,1,Typ,304,1,TA,Unf,TA,Attchd,1968,1056,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8450,Inside,65,Reg,0,20,RL,0,None,,0,7,NAmes,85,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1056,AllPub,0,1968,1968,2010
142000,912,0,0,3,1Fam,TA,Mn,832,0,GLQ,Unf,1,1,TA,80,Y,Feedr,Norm,SBrkr,0,Gd,TA,HdBoard,HdBoard,GdPrv,,0,CBlock,1,Typ,288,1,TA,Unf,TA,Detchd,1962,912,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,6768,Inside,65,IR1,0,20,RL,0,None,,0,5,Sawyer,0,8,6,Y,0,CompShg,Hip,Normal,WD,0,Pave,5,912,AllPub,168,1961,1996,2008
142000,1188,0,0,3,1Fam,TA,No,1000,0,Rec,Unf,1,0,TA,188,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,MnPrv,,0,CBlock,1,Typ,531,2,TA,RFn,TA,Attchd,1959,1188,0,GasA,Fa,1Story,1,TA,Lvl,Gtl,12160,Inside,,IR1,0,20,RL,180,BrkFace,,0,5,NAmes,0,5,5,Y,0,CompShg,Hip,Abnorml,COD,0,Pave,6,1188,AllPub,0,1959,1959,2010
142000,1252,0,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,1252,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,,,0,CBlock,1,Typ,528,2,TA,Unf,TA,Detchd,1960,1252,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10721,Inside,80,IR1,0,20,RL,243,Stone,,0,10,NAmes,39,6,6,Y,0,CompShg,Hip,Normal,WD,0,Pave,7,1252,AllPub,0,1959,1959,2008
141500,1067,472,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,927,Y,Norm,Norm,SBrkr,0,Fa,TA,Wd Sdng,Wd Sdng,MnPrv,,0,BrkTil,1,Typ,576,2,TA,Unf,TA,Detchd,1995,1539,1,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,6120,Corner,51,Reg,0,50,RM,0,None,,0,4,BrkSide,0,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,927,AllPub,112,1936,1950,2009
141000,1150,0,0,3,1Fam,TA,No,179,506,ALQ,BLQ,1,0,TA,465,Y,Norm,Norm,FuseA,0,TA,TA,BrkFace,Wd Sdng,,,0,CBlock,1,Typ,300,1,TA,RFn,TA,Attchd,1959,1150,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,7945,Inside,70,Reg,0,20,RL,0,None,,0,5,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1150,AllPub,0,1959,1959,2006
141000,1080,0,0,3,1Fam,TA,No,680,0,GLQ,Unf,1,0,Gd,400,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,,0,PConc,1,Typ,0,0,,,,,,1080,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7500,Inside,63,Reg,0,20,RL,120,BrkFace,,0,4,SawyerW,0,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1080,AllPub,0,2004,2005,2008
141000,1100,0,0,3,1Fam,TA,No,419,306,ALQ,Rec,1,0,TA,375,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,GdWo,Po,1,PConc,1,Typ,312,1,TA,RFn,TA,Attchd,1960,1100,0,GasA,TA,1Story,1,TA,Lvl,Gtl,12493,Inside,,IR1,0,20,RL,0,None,,0,4,NAmes,0,5,4,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1100,AllPub,355,1960,1960,2008
141000,864,0,0,2,1Fam,TA,No,120,0,LwQ,Unf,0,0,TA,744,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,,0,CBlock,1,Typ,400,2,TA,Unf,TA,Detchd,1951,864,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,19138,Corner,140,Reg,0,20,RL,0,None,,0,6,Gilbert,0,5,4,Y,0,CompShg,Gable,Normal,WD,0,Pave,4,864,AllPub,0,1951,1951,2010
141000,1092,0,0,2,1Fam,TA,No,895,0,Rec,Unf,1,0,TA,197,Y,Norm,Norm,FuseA,0,TA,TA,Wd Sdng,Wd Sdng,MnWw,TA,1,CBlock,1,Typ,299,1,TA,Fin,TA,Attchd,1957,1092,0,GasA,TA,1Story,1,TA,Lvl,Gtl,14850,Inside,69,IR1,0,20,RL,0,None,,0,5,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,WD,122,Pave,6,1092,AllPub,268,1957,1957,2006
141000,780,595,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,780,Y,Norm,Norm,SBrkr,0,Gd,TA,Wd Sdng,Wd Sdng,,Gd,1,PConc,1,Typ,544,1,TA,Unf,TA,Detchd,1979,1375,1,GasA,TA,1.5Fin,1,Gd,Bnk,Gtl,9000,Inside,50,Reg,0,50,RM,0,None,,0,12,IDOTRR,162,6,6,P,0,CompShg,Gable,Normal,WD,126,Pave,6,780,AllPub,0,1937,1950,2007
141000,848,0,0,1,TwnhsE,TA,Gd,697,0,GLQ,Unf,1,0,Gd,151,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,1,Typ,420,2,TA,RFn,TA,Attchd,2004,848,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4426,Inside,,Reg,0,120,RM,147,BrkFace,,0,5,CollgCr,0,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,3,848,AllPub,149,2004,2004,2008
141000,1800,0,0,6,Duplex,TA,No,0,0,Unf,Unf,0,0,TA,1800,N,Artery,Norm,SBrkr,0,TA,TA,BrkFace,BrkFace,,,0,CBlock,2,Typ,0,0,,,,,,1800,0,GasA,Ex,1Story,2,TA,Lvl,Gtl,8000,Corner,80,Reg,0,90,RL,0,None,,0,7,NAmes,0,4,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,10,1800,AllPub,0,1961,1961,2007
140200,972,605,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,972,Y,RRAn,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,,Gd,1,BrkTil,1,Typ,312,1,TA,Unf,TA,Detchd,1939,1577,0,GasA,Gd,1.5Fin,1,Fa,Lvl,Gtl,6435,Inside,65,Reg,0,50,RL,0,None,,0,10,BrkSide,0,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,972,AllPub,0,1939,1950,2006
140000,961,756,0,3,1Fam,Gd,No,216,0,ALQ,Unf,1,0,TA,540,Y,Norm,Norm,SBrkr,272,TA,TA,Wd Sdng,Wd Shng,,Gd,1,BrkTil,1,Typ,642,3,TA,Unf,TA,Detchd,1998,1717,0,GasA,Gd,2Story,1,Gd,Lvl,Gtl,9550,Corner,60,IR1,0,70,RL,0,None,,0,2,Crawfor,35,5,7,Y,0,CompShg,Gable,Abnorml,WD,0,Pave,7,756,AllPub,0,1915,1970,2006
140000,902,808,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,576,Y,RRAn,Feedr,SBrkr,64,TA,TA,Stucco,Stucco,GdPrv,,0,BrkTil,2,Typ,480,2,TA,Unf,TA,Detchd,1990,1710,0,GasA,Gd,2Story,1,TA,Bnk,Gtl,10300,Inside,50,IR1,0,70,RM,0,None,,0,4,OldTown,11,6,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,9,576,AllPub,12,1921,1950,2010
140000,1121,0,0,2,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1121,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,,0,PConc,2,Typ,440,2,TA,RFn,TA,Attchd,2003,1121,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8546,Corner,80,Reg,0,20,RM,0,None,,0,3,Edwards,64,5,4,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1121,AllPub,132,2003,2004,2010
140000,1375,0,0,2,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,1367,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,BrkFace,,TA,1,CBlock,1,Typ,451,2,TA,Unf,TA,Attchd,1954,1375,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,11310,Inside,75,Reg,0,20,RL,0,None,,0,6,NAmes,30,5,6,Y,0,CompShg,Hip,Normal,WD,0,Pave,5,1367,AllPub,0,1954,1954,2006
140000,1192,403,0,2,1Fam,TA,No,388,0,LwQ,Unf,0,0,TA,552,Y,Norm,Norm,SBrkr,108,TA,TA,Wd Sdng,MetalSd,,Gd,2,CBlock,1,Typ,240,1,TA,Unf,TA,Attchd,1940,1595,0,GasA,Ex,1.5Fin,1,TA,Bnk,Gtl,8400,Inside,60,Reg,0,50,RL,0,None,,0,6,SWISU,0,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,940,AllPub,0,1940,2000,2006
140000,1214,0,0,2,1Fam,TA,No,698,96,ALQ,GLQ,1,0,TA,420,Y,Feedr,Norm,SBrkr,184,TA,TA,MetalSd,MetalSd,GdPrv,,0,CBlock,1,Typ,461,2,Fa,Unf,Fa,Detchd,1965,1214,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,9170,Corner,70,Reg,0,20,RL,0,None,Shed,400,4,Edwards,0,7,5,Y,0,CompShg,Hip,Normal,WD,0,Pave,6,1214,AllPub,0,1965,1965,2007
140000,1069,0,0,2,TwnhsE,TA,No,559,0,ALQ,Unf,0,0,Gd,510,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,,,0,CBlock,2,Typ,440,2,TA,RFn,TA,Attchd,1977,1069,0,GasA,TA,1Story,1,TA,Lvl,Gtl,4043,Inside,53,Reg,0,120,RL,0,None,,0,10,NPkVill,55,6,6,Y,0,CompShg,Gable,Abnorml,COD,200,Pave,4,1069,AllPub,0,1977,1977,2008
140000,848,0,0,1,TwnhsE,TA,Av,685,0,GLQ,Unf,1,0,Gd,163,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,1,Typ,420,2,TA,Fin,TA,Attchd,2003,848,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4435,Inside,,Reg,0,120,RM,170,BrkFace,,0,5,CollgCr,0,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,4,848,AllPub,140,2003,2003,2009
140000,1136,0,0,3,1Fam,TA,No,892,0,Rec,Unf,1,0,TA,244,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,Gd,1,CBlock,1,Typ,384,1,TA,RFn,TA,Attchd,1965,1136,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9200,Inside,80,Reg,0,20,RL,0,None,,0,7,NAmes,0,6,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1136,AllPub,426,1965,1965,2008
140000,1164,0,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,1164,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,528,2,TA,Unf,TA,Attchd,1969,1164,1,GasA,TA,1Story,1,TA,Lvl,Gtl,9600,Inside,80,Reg,0,20,RL,168,BrkFace,,0,7,NWAmes,0,5,7,Y,0,CompShg,Hip,Normal,COD,0,Pave,6,1164,AllPub,0,1969,1969,2006
140000,1032,780,0,4,2fmCon,TA,No,0,0,Unf,Unf,0,0,Gd,360,Y,Feedr,Norm,SBrkr,40,Gd,TA,Wd Sdng,Wd Sdng,MnPrv,Po,1,BrkTil,2,Typ,672,2,TA,Unf,TA,Detchd,1999,1812,0,GasA,Gd,2Story,2,Gd,Lvl,Gtl,7630,Inside,76,Reg,0,190,RM,0,None,,0,5,OldTown,0,9,5,N,0,CompShg,Gable,Normal,WD,0,Pave,8,360,AllPub,344,1900,1996,2010
140000,810,672,0,4,1Fam,TA,No,156,0,BLQ,Unf,0,0,TA,516,N,Norm,Norm,SBrkr,254,TA,TA,Wd Sdng,Wd Sdng,,,0,BrkTil,2,Typ,400,1,TA,Unf,TA,Detchd,1934,1482,0,GasA,TA,2Story,1,Fa,Lvl,Gtl,12155,Inside,,IR1,0,70,RH,0,None,,0,3,SWISU,0,8,6,P,0,CompShg,Gable,Normal,WD,0,Pave,7,672,AllPub,0,1925,1950,2008
140000,983,813,0,4,1Fam,TA,No,400,0,BLQ,Unf,1,0,TA,380,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,TA,1,CBlock,1,Typ,483,2,TA,RFn,TA,Attchd,1963,1796,1,GasA,TA,2Story,1,TA,Lvl,Gtl,7056,Inside,71,Reg,0,60,RL,415,BrkFace,,0,10,NAmes,50,5,6,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,780,AllPub,0,1963,1963,2008
140000,1095,0,0,2,2fmCon,TA,Gd,513,0,ALQ,Unf,1,0,TA,75,Y,Norm,Norm,SBrkr,0,Fa,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,264,1,TA,RFn,TA,Attchd,1958,1095,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,10382,Inside,75,Reg,0,190,RL,105,BrkFace,,0,3,NAmes,0,5,6,Y,0,CompShg,Hip,Normal,ConLD,0,Pave,6,588,AllPub,0,1958,1958,2006
140000,1021,580,0,3,1Fam,TA,No,0,0,Unf,Unf,0,1,TA,533,Y,Norm,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,,,0,CBlock,1,Min2,300,1,TA,RFn,TA,BuiltIn,1958,1601,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,13825,Inside,85,Reg,0,80,RL,0,None,,0,12,Sawyer,34,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,533,AllPub,280,1958,1987,2008
140000,936,0,0,2,Duplex,TA,Gd,936,0,GLQ,Unf,1,0,Gd,0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,672,2,TA,Unf,TA,Detchd,1980,936,0,GasA,TA,SFoyer,1,TA,Lvl,Gtl,7200,Inside,60,Reg,0,90,RM,180,BrkFace,,0,8,OldTown,0,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,4,936,AllPub,49,1980,1980,2007
140000,1283,0,0,3,1Fam,TA,No,504,108,Rec,BLQ,1,0,TA,319,Y,Norm,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,506,2,TA,Unf,TA,Detchd,1980,1283,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7763,Inside,70,Reg,0,20,RL,0,None,,0,10,NAmes,0,7,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,931,AllPub,0,1962,1980,2008
140000,1072,0,0,2,TwnhsE,TA,Gd,547,0,GLQ,Unf,1,0,Gd,0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,,0,PConc,2,Typ,525,2,TA,Fin,TA,Basment,2005,1072,0,GasA,Gd,SFoyer,1,TA,Lvl,Gtl,3675,Inside,35,Reg,0,180,RM,82,BrkFace,,0,6,Edwards,44,5,6,Y,0,CompShg,Gable,Partial,New,0,Pave,5,547,AllPub,0,2005,2006,2006
140000,1112,556,0,3,1Fam,TA,No,120,0,BLQ,Unf,0,0,TA,736,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,MnPrv,,0,CBlock,1,Min2,271,1,TA,Unf,TA,Attchd,1950,1668,1,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,9600,Inside,80,Reg,0,50,RL,0,None,,0,9,NAmes,0,8,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,856,AllPub,0,1950,2005,2009
140000,1048,510,0,3,1Fam,TA,No,580,0,BLQ,Unf,1,0,TA,333,Y,Artery,Norm,FuseA,0,TA,TA,MetalSd,MetalSd,,TA,1,CBlock,1,Typ,288,1,TA,Unf,TA,Attchd,1962,1558,1,GasA,TA,1.5Fin,1,TA,Bnk,Gtl,10930,Inside,60,Reg,0,50,RL,0,None,,0,4,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,913,AllPub,0,1945,1950,2008
139950,1144,0,0,3,1Fam,TA,No,572,0,Rec,Unf,1,0,TA,572,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,GdWo,,0,CBlock,1,Typ,456,2,TA,Unf,TA,Attchd,1961,1144,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,7875,Inside,75,Reg,0,20,RL,136,BrkFace,,0,9,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1144,AllPub,0,1961,1961,2008
139900,1422,0,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,978,Y,Norm,Norm,SBrkr,36,TA,TA,Wd Sdng,Wd Sdng,GdWo,TA,1,CBlock,1,Min1,286,1,TA,RFn,TA,Attchd,1960,1422,0,GasA,TA,1Story,1,TA,Lvl,Gtl,12342,Inside,,IR1,0,20,RL,0,None,Shed,600,8,NAmes,0,5,5,Y,0,CompShg,Hip,Normal,WD,0,Pave,6,978,AllPub,0,1960,1978,2007
139600,1733,0,0,4,1Fam,,,0,0,,,0,0,,0,Y,Norm,Norm,FuseA,0,TA,TA,BrkFace,Wd Sdng,,Gd,1,Slab,2,Min2,452,2,TA,Unf,TA,Attchd,1955,1733,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,13680,CulDSac,,IR1,0,20,RL,0,None,,0,6,Edwards,0,5,3,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,0,AllPub,0,1955,1955,2009
139500,944,545,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,778,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,GdWo,Gd,1,BrkTil,2,Typ,240,1,TA,Unf,TA,Detchd,1940,1489,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,9900,Inside,60,Reg,0,50,RL,0,None,,0,7,SWISU,0,7,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,778,AllPub,335,1940,1950,2009
139400,1108,0,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,637,Y,Norm,Norm,FuseF,205,TA,TA,Wd Sdng,Wd Sdng,GdPrv,Gd,1,PConc,1,Typ,280,1,TA,Unf,TA,Attchd,1930,1108,0,GasA,Ex,1.5Unf,1,Gd,Bnk,Gtl,7449,Inside,57,Reg,0,45,RM,0,None,,0,6,IDOTRR,0,7,7,N,0,CompShg,Gable,Normal,WD,0,Pave,6,637,AllPub,0,1930,1950,2007
139400,1056,0,0,3,1Fam,TA,No,480,468,BLQ,LwQ,0,1,TA,108,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,,,0,CBlock,1,Typ,260,1,TA,Unf,TA,Attchd,1954,1056,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9250,Corner,80,Reg,0,20,RL,0,None,,0,7,NAmes,0,7,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1056,AllPub,390,1954,2005,2007
139000,1339,0,0,3,1Fam,TA,No,504,0,LwQ,Unf,0,0,TA,525,Y,Norm,Norm,SBrkr,0,TA,TA,BrkFace,Plywood,MnPrv,,0,CBlock,1,Min1,294,1,TA,Unf,TA,Attchd,1958,1339,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7560,Inside,70,Reg,0,20,RL,0,None,,0,5,NAmes,0,6,5,Y,0,CompShg,Hip,Abnorml,COD,0,Pave,6,1029,AllPub,0,1958,1965,2009
139000,1092,0,0,3,1Fam,TA,No,170,670,LwQ,BLQ,0,1,TA,252,Y,Norm,Norm,SBrkr,144,TA,TA,Wd Sdng,Wd Sdng,,Po,1,CBlock,1,Typ,288,1,TA,Unf,TA,Attchd,1962,1092,0,GasA,TA,1Story,1,TA,Lvl,Gtl,11616,Inside,,Reg,0,20,RL,116,BrkFace,,0,9,Sawyer,20,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1092,AllPub,0,1962,1962,2009
139000,1632,0,0,3,1Fam,TA,No,620,620,Rec,LwQ,1,0,TA,0,Y,Feedr,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,MnPrv,Gd,1,CBlock,2,Min1,338,1,TA,RFn,TA,Attchd,1958,1632,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,9600,Inside,80,Reg,0,20,RL,183,BrkCmn,,0,4,NAmes,0,6,6,Y,0,CompShg,Hip,Normal,WD,0,Pave,6,1240,AllPub,289,1958,1988,2009
139000,1056,0,0,3,1Fam,TA,No,846,0,Rec,Unf,1,0,TA,210,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,,,0,CBlock,1,Typ,308,1,TA,RFn,TA,Attchd,1958,1056,0,GasA,Fa,1Story,1,TA,Lvl,Gtl,8176,Inside,70,Reg,0,20,RL,0,None,,0,8,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1056,AllPub,0,1958,1992,2007
139000,1196,0,0,2,1Fam,TA,No,616,0,LwQ,Unf,1,0,Gd,580,Y,Norm,Norm,FuseA,0,TA,TA,Wd Sdng,Wd Sdng,,Gd,1,CBlock,1,Typ,297,1,TA,RFn,TA,Attchd,1956,1196,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,9000,Inside,72,Reg,0,20,RL,74,BrkFace,,0,5,NAmes,44,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1196,AllPub,0,1956,1956,2008
139000,576,533,0,3,1Fam,TA,Av,349,0,ALQ,Unf,0,1,TA,23,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,AsphShn,GdWo,,0,CBlock,1,Typ,288,1,TA,Unf,TA,BuiltIn,1971,1109,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,10500,FR2,70,Reg,0,80,RL,82,BrkFace,,0,12,NAmes,0,7,5,Y,0,CompShg,Gambrel,Normal,WD,0,Pave,5,372,AllPub,35,1971,2005,2007
139000,966,686,0,4,1Fam,TA,No,686,0,LwQ,Unf,1,0,Fa,0,Y,Artery,Norm,SBrkr,196,Gd,TA,MetalSd,MetalSd,,,0,PConc,2,Typ,416,1,TA,Unf,TA,Detchd,1961,1652,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,10800,Inside,60,Reg,0,50,RM,0,None,Shed,1200,6,OldTown,0,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,686,AllPub,0,1915,1950,2010
